Date,Sentence,Found Entities,Matched Companies,Matched Tickers,Sentiment
 2018-11-26,"vote for clair ##e mcca ##ski ##ll is a vote for schu ##mer , pel ##osi , waters , and their social ##ist agenda . clair ##e voted in favor of dead ##ly san ##ct ##uary cities - she would rather protect criminal ali ##ens than american citizens , which is why she needs to be voted out of office . vote @ ha ##wl ##ey ##mo ","['clair', 'schu', 'waters', 'clair']",['waters'],['WAT'],"[{'label': 'neutral', 'score': 0.9998255372047424}]"
 2018-11-26,"fantastic evening in gi ##ra ##rde ##au , missouri . josh @ ha ##wl ##ey ##mo will be a tire ##less champion for you . he is great on jobs , great on tax cuts , and tough on crime . he shares your values , and he will always support our military , vet ##s and police ! get out tomorrow and vote for josh ! ","['missouri', 'josh']",[],[],
 2018-11-26,"u have been loyal and faith ##ful to your country , and now you have a president that is loyal and faith ##ful to you . get out tomorrow , an",[],[],[],
 2018-11-26," my way , see you soon cape gi ##ra ##rde ##au , missouri ! # mag ##ara ##ll",['missouri'],[],[],
 2018-11-26,"ssive crowd inside and outside the allen county war memorial coli ##se ##um in fort wayne , indiana ! thank you for joining us ton ##ight - and make sure you get out and tomorrow ","['allen', 'county', 'fort', 'wayne', 'indiana']",[],[],
 2018-11-26,ere is only one way to stop this demo ##cra ##t - led ass ##aul ##t on our sovereign ##ty – you have to vote republic ##an tomorrow ! poll ##ing locations ,[],[],[],
 2018-11-26,"ank you indiana ! a vote for mike @ bra ##un ##4 ##ind ##ian ##a is a vote to keep your jobs going up , your wages going up , and your healthcare costs coming down . it ’ s a vote to keep your families safe & amp , to keep criminal ##s , traffic ##kers & amp , drug dealers out of our country ! get out and for for mike ","['mike', 'mike']",[],[],
 2018-11-26,"st lande ##d in fort wayne , indiana for a # mag ##ara ##lly at the allen county war memorial coli ##se ##um . see everyone soon ","['fort', 'wayne', 'indiana', 'allen', 'county']",[],[],
 2018-11-26,public ##ans have created the best economy in the history of our country – and the hot ##test jobs market on planet earth . the demo ##cra ##t agenda is a social ##ist night ##mar ##e . the republic ##an agenda is the american dream ,"['republic', 'republic']",[],[],
 2018-09-06,"ank you ohio ! when you enter the voting boot ##h tomorrow you will be making a simple choice . a vote for republic ##ans is a vote to continue our extraordinary prosper ##ity . a vote for dem ##s is a vote to bring this economic boom cra ##shing to a sudden , scr ##ee ##ching halt . vote @ mike ##de ##win ##e ","['ohio', 'republic', 'mike']",[],[],
 2018-11-25,"mething ’ s happening america ! get out tomorrow and so together , we can keep making america great again ! ",[],[],[],
 2018-11-25,"bill nelson is kind of an empty figure in washington . you never hear his name , he ’ s never in debate ##s on key issues - he is just under the radar . ” chris wallace on @ fox ##new ##s in other words , nelson is a “ stif ##f . ","['bill', 'nelson', 'washington', 'chris', 'wallace', 'fox', 'nelson']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9998698234558105}]"
 2018-11-25,w enforcement has been strongly notified to watch closely for any illegal voting which may take place in tuesday ’ s election ( or early voting ) . anyone caught will be subject to the maximum criminal penalties allowed by law . thank you ,['enforcement'],[],[],
 2018-11-25, reveal ##ing ,[],[],[],
 2018-11-25,member florida : i have been president of the united states for almost two years . during that time sen ##ator bill nelson did ##n ’ t call me once . rick scott called constantly requesting dollars plus for florida . did a great job on hurricanes . vote scott ,"['florida', 'united', 'states', 'bill', 'nelson', 'rick', 'scott', 'florida', 'scott']",[],[],
 2018-11-25," fun ##ny to see the cn ##n fa ##ke suppressi ##on poll ##s and false rhe ##tori ##c . watch for real results tuesday . we are lucky cn ##n ’ s ratings are so low . don ’ t fall for the suppressi ##on game . go out & amp , vote . remember , we now have perhaps the greatest economy ( jobs ) in the history of our country ",['cn'],[],[],
 2018-11-25,"need @ claud ##iat ##enne ##y of # ny ##22 to be re - elected in order to get our big plans moving . her opp ##onent would be a disaster . nobody works harder than claud ##ia , and she is a producer . i look forward to working together with her - she has my strongest endorsement ! vote claud ##ia ",[],[],[],
 2018-11-25," matter what she says , sen ##ator clair ##e mcca ##ski ##ll will always vote against us and the great state of missouri ! vote for josh ha ##wl ##ey - he will be a great sen ##ator ","['missouri', 'josh', 'ha']",[],[],
 2018-11-24," @ andrew ##gil ##lum did the same job with florida that he has done in tall ##ah ##asse ##e as mayo ##r , the state will be a crime rid ##den , overt ##ax ##ed mess . @ ron ##des ##anti ##sf ##l will be a great governor . vote ! ! ! ! ! ",['florida'],[],[],
 2018-11-24,"@ deb ##bie ##sta ##ben ##ow voted against tax cuts , great healthcare , supreme court justice ##s and all of the many things the people of michigan wanted and need . she is an automatic far left vote , controlled by her boss ##es . john james can be a truly great sen ##ator ","['michigan', 'john', 'james']",[],[],
 2018-11-23,"na roh ##rab ##ach ##er has been a great congress ##man for his district and for the people of cal . he works hard and is respected by all - he produces ! dem ##s are des ##perat ##e to replace dana by spending vast sums to elect a super libera ##l who is weak on crime and bad for our military & amp , vet ##s ","['dana', 'cal', 'dana', 'military']",[],[],
 2018-11-23,"hn james , running as a republic ##an for the senate from michigan , is a spectac ##ular young star of the future . we should make him a star of the present . a distinguishe ##d west point grad and vet , people should vote out schu ##mer pu ##ppe ##t deb ##bie sta ##ben ##ow , who does nothing for michigan ","['john', 'james', 'senate', 'michigan', 'west', 'michigan']",[],[],
 2018-11-23," just 2 days , the people of tennessee are going to elect @ vote ##mar ##sha black ##burn to the united states senate to protect your jobs , defend your borders , and continue making america great again ! get out on tuesday and vote for marsh ##a ","['tennessee', 'united', 'states', 'senate', 'marsh']",[],[],
 2018-11-23,"ank you for joining us ton ##ight in tennessee , @ the ##lee ##green ##wood . god ble ##ss the u . s . a . ","['tennessee', 'god', 'ble', 'u', '.', 's', '.']",[],[],
 2018-11-22,eat to be back in tennessee . on our way to the mcke ##nz ##ie arena in chat ##tan ##oo ##ga for a huge # mag ##ara ##lly - see everyone soon ,"['tennessee', 'mcke']",[],[],
 2018-11-22,"ank you maco ##n , georgia ! get out on tuesday , november 6 ##th and vote for @ brian ##ke ##mp ##ga as your next governor to protect your jobs , defend your borders , fight for your values , and continue making america great again ",['georgia'],[],[],
 2018-11-22," my way to maco ##n , georgia where the crowd ##s are massive , for a 4 ##pm ##e # mag ##ara ##lly . will be in chat ##tan ##oo ##ga , tennessee ton ##ight , seen below , for a 7 ##pm ##e rally . something ’ s happening ! everyone needs to get out and vote ","['maco', 'georgia', 'tennessee']",[],[],
 2018-11-22, ##w - depart ##ing the white house shortly . see you soon georgia ! # mag ##,"['white', 'house']",[],[],
 2018-11-22,will be interview ##ed by laura ing ##rah ##am ton ##ight at 10 : 00 p . m . on @ fox ##new ##,"['laura', 'ing', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9998767375946045}]"
 2018-11-22,"w fox poll shows a “ 40 % approval rating by african americans for president trump , a record for republic ##ans . ” thank you , a great honor ","['fox', 'trump']",['fox'],['FOXA'],"[{'label': 'positive', 'score': 0.9994780421257019}]"
 2018-11-06,b ##eliev ##able crowd in florida ton ##ight . get out and vote ! # [UNK,['florida'],[],[],
 2018-11-22, you want to protect criminal ali ##ens – vote demo ##cra ##t . if you want to protect law - abi ##ding americans – vote republic ##an ,[],[],[],
 2018-11-22,"@ dan ##ny ##tar ##kan ##ian is a great guy and a team player . he will represent his district , state and country at the highest level . dan ##ny is strong on military , our vet ##s , second amendment and all of the things that we so strongly stand for . vote for dan ##ny - he has my strong endorsement ","['dan', 'dan', 'dan']",[],[],
 2018-11-22,"other fantastic # mag ##ara ##lly ton ##ight in the great state of florida . in just 3 days , the people of florida are going to elect @ scott ##for ##flo ##rid ##a and @ ron ##des ##anti ##sf ##l to protect your jobs , defend your borders , and continue making america great again ","['florida', 'florida', 'scott']",[],[],
 2018-11-21,"ading to pens ##aco ##la , florida - will be there soon . amazing lines of people wanting to get in - what a crowd ! is this a sign of republic ##an strength on tuesday ","['florida', 'republic']",[],[],
 2018-08-23,"vernor @ doug ##duce ##y of arizona is doing a great job . doug is strong on crime , the border , and our second amendment . love ##s our military & amp , our vet ##s . vote for doug , he has my full and complete endorsement ","['doug', 'arizona', 'doug', 'doug']",[],[],
 2018-11-21,". . . lake ok ##ee ##cho ##bee and all of the hurricane money were a passion for rick scott , who called end ##less ##ly on behalf of the people of florida . vote @ scott ##for ##flo ##rid ##a ","['ok', 'rick', 'scott', 'florida', 'scott']",[],[],
 2018-11-21," all the time i ’ ve been president , almost two years , never once did sen ##ator bill nelson call me to ask for help for the great state of florida . i never see him until election time . . . ","['bill', 'nelson', 'florida']",[],[],
